hour,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,,pv1,pv2,pv3,pv4,pv5,pv6,,wind1,wind2,wind3,wind4,wind5,wind6
3317,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.024517241,0.025242424,0.022125,0.037678571,0.0307,0.044785714,,0.121827586,0.062545455,0.1089375,0.04675,0.061,0.089071429
3318,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.113758621,0.108484848,0.097125,0.116142857,0.11505,0.1385,,0.087965517,0.039727273,0.0683125,0.038678571,0.0401,0.070857143
3319,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,,0.279896552,0.270121212,0.2513125,0.239785714,0.26185,0.264428571,,0.067137931,0.033969697,0.035125,0.044535714,0.0326,0.074
3320,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.446344828,0.438818182,0.410875,0.36625,0.40845,0.405214286,,0.073206897,0.037848485,0.031375,0.052678571,0.02225,0.081714286
3321,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.571896552,0.575484848,0.5479375,0.466107143,0.5348,0.495,,0.065034483,0.037515152,0.02675,0.061357143,0.0141,0.083785714
3322,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.659724138,0.648727273,0.6488125,0.544428571,0.6001,0.482428571,,0.047241379,0.040212121,0.0286875,0.065214286,0.01025,0.073928571
3323,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.693586207,0.68230303,0.701,0.583285714,0.67695,0.409357143,,0.034068966,0.045393939,0.0329375,0.065107143,0.00815,0.059857143
3324,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.681413793,0.679121212,0.70925,0.589,0.6786,0.36,,0.027137931,0.048212121,0.03775,0.062821429,0.00625,0.048714286
3325,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.630827586,0.638272727,0.6763125,0.574714286,0.64305,0.364071429,,0.023689655,0.047181818,0.043,0.059892857,0.0055,0.041571429
3326,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.556862069,0.568515152,0.6083125,0.516035714,0.57725,0.328571429,,0.024172414,0.044242424,0.0486875,0.056571429,0.00525,0.038285714
3327,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0.450068966,0.467454545,0.50925,0.421571429,0.4829,0.276357143,,0.02862069,0.04130303,0.0544375,0.053178571,0.00575,0.038357143
3328,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0.326137931,0.344515152,0.3830625,0.297,0.35875,0.1945,,0.034551724,0.038878788,0.0613125,0.048285714,0.00785,0.041
3329,31.03,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.188517241,0.204727273,0.2316875,0.169214286,0.20965,0.131357143,,0.039931034,0.034909091,0.068375,0.04125,0.0137,0.041214286
3330,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,0.5,,0.059965517,0.07369697,0.0934375,0.062,0.08655,0.067285714,,0.050689655,0.030878788,0.0715625,0.034107143,0.03075,0.036071429
3331,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,0.5,,0.009344828,0.016393939,0.0241875,0.012321429,0.02395,0.017714286,,0.076068966,0.035151515,0.0928125,0.053035714,0.0759,0.043214286
3332,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,0.5,,0,0,0,0,0,0,,0.112310345,0.053272727,0.1336875,0.101642857,0.1475,0.0585
3333,31.03,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0.5,,0,0,0,0,0,0,,0.145551724,0.076848485,0.16975,0.153785714,0.2032,0.077071429
3334,31.03,31.03,31.03,31.03,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.158034483,0.09569697,0.1933125,0.179142857,0.2259,0.090571429
3335,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.149724138,0.108090909,0.202625,0.182535714,0.22335,0.096642857
3336,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.148068966,0.114909091,0.1970625,0.175607143,0.20945,0.097142857
3337,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.143551724,0.115363636,0.1844375,0.160857143,0.19265,0.093857143
3338,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.13837931,0.110121212,0.1749375,0.141464286,0.1777,0.090857143
3339,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.137,0.101666667,0.1711875,0.120642857,0.16305,0.089785714
3340,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,3.03E-05,0,0.002857143,0.00025,0.003785714,,0.133482759,0.092727273,0.164125,0.100107143,0.14545,0.090428571
3341,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.023862069,0.025666667,0.0229375,0.034678571,0.03015,0.036785714,,0.116034483,0.081636364,0.1481875,0.072107143,0.1143,0.083071429
3342,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.128862069,0.121454545,0.0969375,0.159107143,0.12215,0.153071429,,0.066586207,0.046787879,0.1014375,0.031678571,0.05995,0.052428571
3343,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.305,0.284242424,0.2196875,0.327321429,0.2814,0.316214286,,0.032103448,0.025515152,0.0576875,0.011928571,0.0306,0.043571429
3344,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.467137931,0.437969697,0.3410625,0.478178571,0.43425,0.467785714,,0.021482759,0.031333333,0.067875,0.011714286,0.0278,0.064071429
3345,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.594862069,0.561636364,0.4321875,0.593428571,0.55275,0.587785714,,0.011931034,0.035424242,0.078375,0.016892857,0.03155,0.07
3346,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.683724138,0.646939394,0.493875,0.669464286,0.63585,0.67,,0.009034483,0.035151515,0.0820625,0.016714286,0.03415,0.065
3347,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.730931034,0.696545455,0.546375,0.703678571,0.6825,0.7115,,0.010103448,0.035030303,0.0923125,0.014107143,0.0337,0.051428571
3348,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.737275862,0.69969697,0.5765625,0.699464286,0.68205,0.705285714,,0.013137931,0.036757576,0.11025,0.010785714,0.03335,0.036857143
3349,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.704103448,0.665969697,0.5996875,0.660571429,0.63145,0.6675,,0.017034483,0.039818182,0.1314375,0.007214286,0.0342,0.025785714
3350,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.63137931,0.601242424,0.5739375,0.58125,0.54035,0.595785714,,0.020241379,0.043363636,0.1499375,0.005571429,0.03745,0.020071429
3351,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.521965517,0.498848485,0.493625,0.473214286,0.4351,0.492285714,,0.02237931,0.047060606,0.1626875,0.0065,0.0432,0.019714286
3352,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0.376862069,0.359909091,0.352,0.335321429,0.3251,0.358571429,,0.025068966,0.051787879,0.1613125,0.010857143,0.05075,0.026785714
3353,31.03,78.36,78.36,78.36,78.36,31.03,78.36,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.204724138,0.202212121,0.1935625,0.184892857,0.2018,0.203428571,,0.027931034,0.056878788,0.1354375,0.018928571,0.06255,0.0415
3354,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,0.5,0.5,,0.051689655,0.064787879,0.0694375,0.054428571,0.08485,0.066357143,,0.033172414,0.059969697,0.1150625,0.029571429,0.0769,0.060142857
3355,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0.5,,0.00837931,0.013424242,0.0133125,0.012,0.0238,0.018714286,,0.048551724,0.079393939,0.1195,0.049071429,0.1182,0.102857143
3356,31.03,31.03,31.03,31.03,31.03,78.36,78.36,31.03,31.03,78.36,78.36,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.067,0.111545455,0.136875,0.070178571,0.1805,0.155714286
3357,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.080034483,0.139636364,0.1599375,0.087928571,0.2275,0.186714286
3358,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0,0,0,0,0,0,,0.08462069,0.155181818,0.179625,0.099785714,0.24615,0.196428571
3359,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.080896552,0.156818182,0.190875,0.106107143,0.24545,0.196857143
3360,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0,0,0,0,0,0,,0.070724138,0.148484848,0.18575,0.110107143,0.2344,0.195428571
3361,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,,0,0,0,0,0,0,,0.060586207,0.135909091,0.16925,0.112857143,0.2199,0.193142857
3362,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.05537931,0.124060606,0.1551875,0.113964286,0.21155,0.190357143
3363,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0,0,0,0,0,0,,0.053,0.109848485,0.13525,0.111607143,0.2094,0.188642857
3364,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,31.03,0.5,0,,0,0,0,0.002892857,0,0.003642857,,0.048896552,0.09130303,0.1050625,0.105214286,0.20415,0.186928571
3365,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.027344828,0.026272727,0.012625,0.039107143,0.02515,0.037142857,,0.043482759,0.069515152,0.073375,0.092714286,0.1721,0.174285714
3366,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0.5,0,,0.12562069,0.105666667,0.0704375,0.139071429,0.075,0.120571429,,0.027793103,0.038909091,0.0488125,0.060107143,0.11285,0.132571429
3367,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,,0.29337931,0.248393939,0.1973125,0.265321429,0.13825,0.226642857,,0.014241379,0.017969697,0.03375,0.032678571,0.07055,0.098071429
3368,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.45537931,0.418727273,0.3684375,0.373714286,0.2566,0.321142857,,0.031482759,0.021060606,0.0391875,0.037571429,0.05815,0.090571429
3369,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.585103448,0.559515152,0.5115,0.466678571,0.4347,0.361928571,,0.060034483,0.041121212,0.0506875,0.065357143,0.0648,0.119357143
3370,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.668965517,0.644969697,0.5910625,0.560142857,0.5958,0.380071429,,0.080275862,0.067,0.07125,0.080928571,0.0611,0.139714286
3371,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.691068966,0.680242424,0.6405,0.632892857,0.671,0.466714286,,0.086068966,0.091727273,0.1013125,0.087535714,0.05755,0.144
3372,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.683896552,0.660848485,0.6524375,0.65225,0.6685,0.547642857,,0.088413793,0.111181818,0.1280625,0.090142857,0.0587,0.141928571
3373,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.649931034,0.591939394,0.6265,0.637785714,0.6352,0.549428571,,0.090517241,0.12530303,0.147875,0.089857143,0.0614,0.125214286
3374,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.589724138,0.495,0.5475625,0.588392857,0.57905,0.543142857,,0.093517241,0.133151515,0.1665625,0.088642857,0.0641,0.106214286
3375,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.491862069,0.392878788,0.4448125,0.472892857,0.4728,0.480357143,,0.097689655,0.134212121,0.1743125,0.091035714,0.0731,0.0905
3376,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,0,0,,0.355827586,0.287484848,0.324,0.314821429,0.33505,0.346142857,,0.103482759,0.130363636,0.166,0.099107143,0.08525,0.082071429
3377,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.196827586,0.176393939,0.195375,0.164,0.19875,0.193285714,,0.108517241,0.121757576,0.144,0.112857143,0.0906,0.099857143
3378,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.058137931,0.072939394,0.087125,0.059142857,0.08345,0.074857143,,0.115793103,0.125121212,0.157375,0.1345,0.0933,0.137857143
3379,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.009931034,0.016212121,0.02225,0.011,0.02315,0.019857143,,0.149241379,0.178242424,0.248625,0.196428571,0.1318,0.216785714
3380,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.183551724,0.244393939,0.356,0.2635,0.227,0.295785714
3381,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.194068966,0.272606061,0.402625,0.297285714,0.31985,0.342285714
3382,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.194241379,0.271848485,0.4059375,0.303285714,0.34975,0.369142857
3383,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0,0,0,0,0,0,,0.197448276,0.260606061,0.396,0.294357143,0.34605,0.372071429
3384,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.209793103,0.252242424,0.384375,0.280142857,0.34895,0.357357143
3385,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.215275862,0.243181818,0.3539375,0.2685,0.36155,0.345142857
3386,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.208862069,0.219454545,0.289125,0.259571429,0.36085,0.351357143
3387,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0.204448276,0.193060606,0.2161875,0.254071429,0.32165,0.366642857
3388,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,6.90E-05,0.000151515,0,0.0035,0.00035,0.004357143,,0.179862069,0.163666667,0.187,0.248928571,0.2524,0.364428571
3389,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,,0.028793103,0.029090909,0.0226875,0.039214286,0.03115,0.042071429,,0.135758621,0.121393939,0.1758125,0.189857143,0.17335,0.307071429
3390,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.124758621,0.118606061,0.09625,0.15175,0.1102,0.144785714,,0.067413793,0.066030303,0.1436875,0.135,0.12255,0.226142857
3391,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.281724138,0.267666667,0.227625,0.309857143,0.2443,0.291357143,,0.035172414,0.053515152,0.13675,0.156035714,0.10975,0.209
3392,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.433724138,0.418818182,0.38075,0.463107143,0.3955,0.434785714,,0.031862069,0.056030303,0.1358125,0.161178571,0.13135,0.271785714
3393,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.558413793,0.544121212,0.515625,0.58525,0.5245,0.558571429,,0.025689655,0.048181818,0.14125,0.138,0.1227,0.275071429
3394,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.644517241,0.634606061,0.6233125,0.665178571,0.61535,0.649714286,,0.023275862,0.039939394,0.1555,0.1085,0.10945,0.249571429
3395,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.685172414,0.678636364,0.675625,0.703678571,0.6671,0.697285714,,0.023103448,0.032212121,0.161125,0.088607143,0.099,0.217214286
3396,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,0,,0.690241379,0.677969697,0.6731875,0.703392857,0.68025,0.698357143,,0.024103448,0.025515152,0.1615,0.077107143,0.0907,0.187857143
3397,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,0,,0.678551724,0.659545455,0.63025,0.669428571,0.6529,0.669428571,,0.030103448,0.021212121,0.1528125,0.069428571,0.0762,0.160357143
3398,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,0,0,,0.602793103,0.571363636,0.5248125,0.59325,0.5806,0.594571429,,0.041206897,0.020757576,0.1595625,0.063142857,0.05,0.131428571
3399,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0.484586207,0.438363636,0.341375,0.479464286,0.4805,0.485714286,,0.054827586,0.021272727,0.16375,0.061321429,0.02835,0.098357143
3400,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,,0.331137931,0.300242424,0.176375,0.333535714,0.336,0.350642857,,0.063758621,0.021454545,0.1249375,0.064642857,0.0335,0.0675
3401,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0,,0.181137931,0.169969697,0.086,0.176821429,0.17185,0.195285714,,0.079068966,0.027575758,0.0828125,0.070357143,0.0357,0.063785714
3402,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,31.03,31.03,31.03,31.03,0.5,0.5,,0.057586207,0.061242424,0.0460625,0.055071429,0.06365,0.069142857,,0.12262069,0.055,0.09825,0.072035714,0.0342,0.079428571
3403,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,78.36,31.03,78.36,31.03,31.03,31.03,31.03,0.5,0.5,,0.00837931,0.012939394,0.009125,0.012785714,0.0165,0.019857143,,0.19762069,0.105848485,0.1415625,0.095285714,0.06545,0.1245
3404,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,,0,0,0,0,0,0,,0.241413793,0.148121212,0.1649375,0.1485,0.1068,0.1915
3405,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,,0,0,0,0,0,0,,0.25262069,0.168606061,0.1816875,0.191107143,0.1197,0.253285714
3406,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0,0,0,0,0,0,,0.225275862,0.174454545,0.2035625,0.213071429,0.119,0.282285714
3407,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.185827586,0.17769697,0.199625,0.228642857,0.15535,0.290071429
3408,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.172965517,0.170939394,0.143375,0.239928571,0.20945,0.291714286
3409,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.15562069,0.157757576,0.1208125,0.234428571,0.25,0.262142857
3410,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0,0,0,0,0,0,,0.120758621,0.116545455,0.126,0.229214286,0.24235,0.241357143
3411,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,0,0,0,0,0,,0.078275862,0.080757576,0.130375,0.220607143,0.1899,0.266928571
3412,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,0,,0,6.06E-05,0,0.004071429,0.00035,0.005,,0.04937931,0.054242424,0.1328125,0.178035714,0.1141,0.290857143
3413,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,0,,0.027275862,0.030848485,0.0249375,0.046142857,0.0369,0.045071429,,0.036931034,0.041424242,0.1265,0.115785714,0.0639,0.243642857
3414,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,,0.101310345,0.109909091,0.0926875,0.154,0.1262,0.1515,,0.028862069,0.04,0.0949375,0.08525,0.0505,0.1885
3415,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,,0.208,0.21669697,0.19875,0.299678571,0.2612,0.288857143,,0.026724138,0.053393939,0.09475,0.054928571,0.04405,0.152642857
3416,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,,0.295551724,0.314424242,0.29,0.431821429,0.38635,0.418571429,,0.033689655,0.075909091,0.094,0.045857143,0.03875,0.123428571
3417,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,,0.35037931,0.383181818,0.3326875,0.553571429,0.48395,0.526714286,,0.045793103,0.095606061,0.0916875,0.050392857,0.03065,0.112928571
3418,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.399551724,0.407060606,0.3535,0.62475,0.5488,0.584357143,,0.055551724,0.094121212,0.09425,0.054428571,0.02655,0.111357143
3419,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.434310345,0.412909091,0.3659375,0.666857143,0.55685,0.602285714,,0.060689655,0.085848485,0.08925,0.054464286,0.0285,0.103285714
3420,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.447034483,0.418878788,0.38175,0.613821429,0.48685,0.592928571,,0.064172414,0.080454545,0.077625,0.056214286,0.03595,0.088857143
3421,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.472,0.436151515,0.439125,0.466071429,0.36265,0.505857143,,0.058931034,0.072363636,0.0614375,0.066142857,0.0523,0.077714286
3422,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.451206897,0.450575758,0.495,0.31275,0.26015,0.363571429,,0.04662069,0.059636364,0.04675,0.086,0.0712,0.078071429
3423,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0,0,0,0,,0.384206897,0.400545455,0.4755,0.192,0.2066,0.232214286,,0.035448276,0.047393939,0.0396875,0.111107143,0.0783,0.096071429
3424,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0,0,0,,0.289344828,0.309212121,0.3666875,0.128357143,0.19665,0.137642857,,0.026275862,0.034575758,0.0340625,0.127964286,0.066,0.122571429
3425,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,31.03,0.5,0.5,0,,0.175896552,0.198727273,0.2321875,0.069857143,0.16915,0.077714286,,0.022517241,0.022181818,0.028375,0.125035714,0.04695,0.138214286
